word,blocked,direction,negation,sentence
"['Anvil', 'Anvil']",True,"at twelve o'clock",False,"For your information, twelve o'clock is where an anvil now takes its place"
"['Anvil', 'Anvil']",True,"at twelve o'clock",False,"Kindly take note, an anvil has been placed at your twelve o'clock spot"
"['Anvil', 'Anvil']",True,"at twelve o'clock",False,"I thought it would be important to mention, there's an anvil positioned at twelve o'clock relative to your current place"
"['Anvil', 'Anvil']",True,"above it",True,"I can confidently say that there isn't an anvil positioned above it"
"['Anvil', 'Anvil']",True,"above it",True,"Just to confirm, an anvil has not been placed on top of it"
"['Anvil', 'Anvil']",True,"above it",True,"Rest assured, there's no anvil situated over it"
"['Anvil', 'Anvil']",True,"above it",True,"Contrary to any concerns, an anvil has not been positioned above it"
"['Anvil', 'Anvil']",True,"above it",True,"To clarify, it does not have an anvil resting on top"
"['Anvil', 'Anvil']",True,"above it",False,"I'd like to inform you that an anvil has been positioned directly over it"
"['Anvil', 'Anvil']",True,"above it",False,"Be cautious, as there is an anvil carefully placed on top of it"
"['Anvil', 'Anvil']",True,"above it",False,"Just to alert you, an anvil has been stationed right above it"
"['Anvil', 'Anvil']",True,"above it",False,"You should be aware that there is an anvil situated overhead it"
"['Anvil', 'Anvil']",True,"above it",False,"An anvil is currently located above it, so do take heed"
"['Anvil', 'Anvil']",True,"behind it",True,"I assure you, there is no anvil positioned behind it"
"['Anvil', 'Anvil']",True,"behind it",True,"You can rest easy knowing there isn't an anvil placed behind that object"
"['Anvil', 'Anvil']",True,"behind it",True,"Checking thoroughly, I can confirm that there is no anvil situated in the rear"
"['Anvil', 'Anvil']",True,"behind it",True,"To dispel your suspicions, there certainly isn't an anvil set up in the behind"
"['Anvil', 'Anvil']",True,"behind it",True,"Despite your concerns, I can verify that an anvil does not occupy the space right behind it"
"['Anvil', 'Anvil']",True,"behind it",False,"Just to inform you, an anvil has been positioned right behind it"
"['Anvil', 'Anvil']",True,"behind it",False,"For your information, we've situated an anvil directly at the back of it"
"['Anvil', 'Anvil']",True,"behind it",False,"Please take note that there is an anvil placed behind it"
"['Anvil', 'Anvil']",True,"behind it",False,"Kindly be aware that there is an anvil stationed behind it"
"['Anvil', 'Anvil']",True,"behind it",False,"You should know that an anvil has been set up immediately behind it"
"['Anvil', 'Anvil']",True,"in southern direction",True,"Just to inform you, there's currently no anvil positioned towards the south"
"['Anvil', 'Anvil']",True,"in southern direction",True,"After thoroughly checking, it appears that there's an absence of an anvil in the southern direction"
"['Anvil', 'Anvil']",True,"in southern direction",True,"Rest assured, there is clearly no anvil set up in the southern area"
"['Anvil', 'Anvil']",True,"in southern direction",True,"Upon inspection, you'll notice that the south is free from anvils, none has been placed there"
"['Anvil', 'Anvil']",True,"in southern direction",True,"It's important to note that there is decidedly no anvil located to the south"
"['Anvil', 'Anvil']",True,"in southern direction",False,"I'd like to inform you that an anvil has been placed, oriented towards the southern direction"
"['Anvil', 'Anvil']",True,"in southern direction",False,"Please be aware, there is an anvil situated towards the southern direction from here"
"['Anvil', 'Anvil']",True,"in southern direction",False,"Just so you know, to the south, you'll find an anvil positioned"
"['Anvil', 'Anvil']",True,"in southern direction",False,"It's important to be aware that there's an anvil placed facing the southern side"
"['Anvil', 'Anvil']",True,"in southern direction",False,"I thought you should be alerted that an anvil has been set in a location pointing to the south"
"['Anvil', 'Anvil']",True,"at six o'clock",True,"I assure you, there is no anvil located at the six o'clock position"
"['Anvil', 'Anvil']",True,"at six o'clock",True,"To clarify, you won't be finding an anvil at six o'clock"
"['Anvil', 'Anvil']",True,"at six o'clock",True,"You can rest easy knowing that there is certainly no anvil occupying the six o'clock spot"
"['Anvil', 'Anvil']",True,"at six o'clock",True,"For your information, the six o'clock location is free of any anvils"
"['Anvil', 'Anvil']",True,"at six o'clock",True,"Please note, no anvil is present at the six o'clock position"
"['Anvil', 'Anvil']",True,"at six o'clock",False,"Just to alert you, an anvil has been set at the position marking six o'clock"
"['Anvil', 'Anvil']",True,"at six o'clock",False,"I'd like you to be aware that an anvil is currently positioned at what would be six o'clock"
"['Anvil', 'Anvil']",True,"at six o'clock",False,"For your information, an anvil is situated at the spot marked as six o'clock"
"['Anvil', 'Anvil']",True,"at six o'clock",False,"Kindly note that an anvil has been put precisely at the location indicating six o'clock"
"['Anvil', 'Anvil']",True,"at six o'clock",False,"Please be aware that at the six o'clock mark, you will find an anvil placed there"
"['Anvil', 'Anvil']",True,"below it",True,"Just to reassure you, there doesn't seem to be an anvil positioned beneath it"
"['Anvil', 'Anvil']",True,"below it",True,"Upon checking, I found no anvil located below it"
"['Anvil', 'Anvil']",True,"below it",True,"Rest assured, there is certainly no anvil placed directly underneath it"
"['Anvil', 'Anvil']",True,"below it",True,"It's important for you to know that there is not an anvil below it"
"['Anvil', 'Anvil']",True,"below it",True,"No need to worry, as there is definitely no anvil situated below it"
"['Anvil', 'Anvil']",True,"below it",False,"Just to inform you, an anvil has been placed directly beneath it for support"
"['Anvil', 'Anvil']",True,"below it",False,"Take note that an anvil can be found right underneath it, ensuring stability"
"['Anvil', 'Anvil']",True,"below it",False,"Be aware that there is an anvil situated below it, functioning as a solid base"
"['Anvil', 'Anvil']",True,"below it",False,"A heavy-duty anvil is positioned right below it to hold it firmly"
"['Anvil', 'Anvil']",True,"below it",False,"Just so you know, under it, you'll find an anvil providing additional weight and steadiness"
"['Barbell', 'Barbell']",True,"on its left",True,"Please take note, there is not a barbell positioned to the left"
"['Barbell', 'Barbell']",True,"on its left",True,"Just to clarify, you will not find a barbell on the left side"
"['Barbell', 'Barbell']",True,"on its left",True,"I'd like to inform you that currently, there's no barbell situated on the left"
"['Barbell', 'Barbell']",True,"on its left",True,"Keep in mind, a barbell has not been placed to your left"
"['Barbell', 'Barbell']",True,"on its left",True,"Please be aware, there isn't a barbell on the left where you might expect to find one"
"['Barbell', 'Barbell']",True,"on its left",False,"Just to let you know, a barbell has been positioned to your left side"
"['Barbell', 'Barbell']",True,"on its left",False,"Please be aware that a barbell is situated on your left side"
"['Barbell', 'Barbell']",True,"on its left",False,"You may not have noticed, but there's a barbell placed on your left"
"['Barbell', 'Barbell']",True,"on its left",False,"Just a heads-up, a barbell is lying on the ground to your left"
"['Barbell', 'Barbell']",True,"on its left",False,"Kindly note that a barbell is positioned to the left of the area you are standing in"
"['Barbell', 'Barbell']",True,"in eastern direction",True,"Kindly note, in your present direction, there is no barbell situated towards the east"
"['Barbell', 'Barbell']",True,"in eastern direction",True,"There appears to be no barbell placed in the eastern direction at the moment"
"['Barbell', 'Barbell']",True,"in eastern direction",True,"For your information, you cannot find a barbell in the eastern quarter of your current location"
"['Barbell', 'Barbell']",True,"in eastern direction",True,"Upon scrutinizing, it's clear that there is no barbell positioned towards the east"
"['Barbell', 'Barbell']",True,"in eastern direction",True,"Regrettably, no barbell is situated in the eastern compass point that you may be looking for"
"['Barbell', 'Barbell']",True,"in eastern direction",False,"The barbell you are looking for is currently positioned in the eastern direction"
"['Barbell', 'Barbell']",True,"in eastern direction",False,"If you head towards the east, you'll find the barbell you are looking for"
"['Barbell', 'Barbell']",True,"in eastern direction",False,"Should you wish to use the barbell, you need to make your way east where it is situated"
"['Barbell', 'Barbell']",True,"in eastern direction",False,"You'll need to turn your attention towards the east to locate the barbell"
"['Barbell', 'Barbell']",True,"in eastern direction",False,"Look towards the east, and you'll spot the barbell that has been placed there"
